user_id,datei,dev,years,item_id
agentblackcat,,,,702820.0
76561198058626804,,,,738230.0
76561198012485589,,,,739800.0
Putnum,,,,696770.0
aloo94,,,,697530.0
76561198065569809,,,,613730.0
76561198067136187,,,,525480.0
76561198030291878,,,,730950.0
pwnage901,,,,667690.0
76561198072957978,,,,361100.0
76561198064481004,,,,718730.0
creammilovesyou,,,,737690.0
76561198066959946,,,,729970.0
pyrofuzion,,,,666070.0
PyroGT,,,,741490.0
76561198074878548,,,,727500.0
sawtooth44,,,,723610.0
76561198045250161,,,,745440.0
some_sorta_pie,,,,603020.0
PyrusZodiac,,,,730240.0
thegiftedone_patch,,,,690560.0
76561198060687252,,,,669630.0
Qaizer,,,,733710.0
76561198021276888,,,,621922.0
76561198082851464,,,,644100.0
QFox01,,,,693310.0
ThePravdo,,,,611710.0
recon931,,,,633060.0
leeamf,,,,716390.0
76561198063499902,,,,735320.0
76561198062050249,,,,736840.0
76561198028501698,,,,699720.0
76561198045160098,,,,417400.0
mrmischeif,,,,714150.0
76561198074342653,,,,708260.0
QuantumNone,,,,709630.0
76561198045640612,,,,713030.0
Swahboo,,,,411930.0
tdemonbitch,,,,703840.0
queenaphrodite,,,,696480.0
76561198056339847,,,,735450.0
76561198101029826,,,,726610.0
xeverburnx,,,,731460.0
76561198073569913,,,,742060.0
quichie,,,,731010.0
76561198073714625,,,,731030.0
millzonpillz,,,,731210.0
76561198060180460,,,,731090.0
quocall,,,,731110.0
14725836900,,,,722850.0
76561198080726654,,,,733700.0
76561198013341748,,,,722851.0
76561198060437933,,,,582360.0
qwertyuiopasdfghjklzxcvbnm1234,,,,679100.0
76561198068755757,,,,726340.0
76561198035678845,,,,731820.0
rothplayzito,,,,738820.0
76561197969956494,,,,380920.0
r0cKy,,,,737980.0
fzchet,,,,738350.0
rinrinkafu,,,,724640.0
76561198045453273,,,,735260.0
DerPlays,,,,675480.0
blur_reqz,,,,612960.0
76561198122488761,,,,687760.0
76561198034275448,,,,625740.0
76561198011280140,,,,584790.0
r0ck3t_0wn3r,,,,659150.0
76561198028552463,,,,738320.0
R0GAN_makes_your_nan_feel_nice,,,,712450.0
johnnysydney,,,,663350.0
76561198074392626,,,,729240.0
76561198050800057,,,,746980.0
76561198273726014,,,,729270.0
psyfoe,,,,730010.0
R4ND3M,,,,727560.0
76561198001445833,,,,736400.0
8449,,,,734820.0
76561198014924724,,,,735240.0
76561198027725007,,,,719110.0
76561198050686959,,,,736770.0
76561197960891010,,,,737330.0
user3,,,,694050.0
76561198072793232,,,,594810.0
76561198018546923,,,,739640.0
tim_tamz,,,,740510.0
RadicalRevy,,,,729670.0
76561198117002202,,,,692170.0
radishmuncher202,,,,738000.0
Raemond,,,,575340.0
RaeiiiN,,,,731590.0
76561198044383480,,,,745230.0
76561198070922469,,,,728600.0
76561193740633138,,,,720310.0
mrkredos,,,,728990.0
76561198015179413,,,,712770.0
76561198054506468,,,,659530.0
76561198106214198,,,,689850.0
Steamkilla77,,,,712000.0
76561198062331003,,,,661450.0
76561198001094629,,,,726500.0
76561198067461343,,,,635940.0
76561198069096021,,,,731410.0
rRUBIXx,,,,727530.0
76561198043855779,,,,592990.0
ragingasian27,,,,739960.0
76561198043305219,,,,696160.0
76561198011773496,,,,699570.0
confusionism,,,,690950.0
76561198179209941,,,,727640.0
76561198090938306,,,,603870.0
76561198042871573,,,,540770.0
welcometosuplexcity,,,,745760.0
76561198066366114,,,,716480.0
Ra1der,,,,734700.0
raiier,,,,722370.0
76561197967174031,,,,710430.0
76561198168432764,,,,412360.0
FabRainbro,,,,735410.0
RamboHawk,,,,735520.0
76561198045083684,,,,737510.0
yoford,,,,697270.0
Rainysprinkz,,,,627910.0
buddybuddy1red,,,,731600.0
76561198052415115,,,,735480.0
76561198042648513,,,,427700.0
76561198116830906,,,,725340.0
76561198043926310,,,,735280.0
76561198106869740,,,,724740.0
Stickiler,,,,685240.0
roflcoptr,,,,679580.0
76561197968625140,,,,637766.0
Rambo_Grug,,,,637767.0
76561198087199585,,,,679590.0
Lookatthisdude,,,,637768.0
76561198061339741,,,,637769.0
76561197972296638,,,,355180.0
76561198010947114,,,,736050.0
76561197962960302,,,,647760.0
76561198026055531,,,,664850.0
76561198081206331,,,,728180.0
creepeykiller,,,,617410.0
Squareboy971P,,,,718370.0
tsicar,,,,624710.0
76561198060429615,,,,719830.0
freshafcakes,,,,738270.0
76561198057003982,,,,742730.0
flippy12343,,,,675010.0
Ranev,,,,713700.0
76561198005033036,,,,661280.0
76561198090332398,,,,661310.0
76561198049839551,,,,742310.0
76561198064692010,,,,661311.0
rangazprid3,,,,661312.0
blackdath4play,,,,661313.0
xXxTyraeLxXx,,,,738980.0
RankiaR,,,,626170.0
76561198083006888,,,,554550.0
Cookiemonster82,,,,655270.0
feifei30922,,,,708820.0
aus_RAPIER,,,,658440.0
76561198061857771,,,,726430.0
oopashfdiohasld,,,,527150.0
76561198255312499,,,,650240.0
Rare_Kiwi,,,,650242.0
LordRascus,,,,650243.0
holypotato,,,,650241.0
76561198028390064,,,,722350.0
majfriar,,,,705210.0
76561198084519825,,,,635030.0
76561198078069199,,,,713440.0
DopieOpie,,,,564792.0
R87,,,,714580.0
Jetiah,,,,718220.0
76561198071102818,,,,726030.0
fashathefish,,,,727340.0
76561198097571056,,,,742320.0
76561198035340194,,,,740060.0
korax777,,,,735680.0
Raxxial,,,,733190.0
76561198078209547,,,,727910.0
76561197963338250,,,,688400.0
76561198072151847,,,,731180.0
76561198044794655,,,,709520.0
MarcRaZ,,,,732980.0
76561198202544453,,,,732150.0
76561198091947180,,,,713940.0
datr0llface,,,,680590.0
76561197998533829,,,,626600.0
76561198040941067,,,,738880.0
76561198083351592,,,,650230.0
76561197972873385,,,,734010.0
76561198064522768,,,,704960.0
76561198063917046,,,,603060.0
76561198146499480,,,,706010.0
gamerguy42,,,,740960.0
76561197982720689,,,,744640.0
76561198091721091,,,,705250.0
76561198045940593,,,,726040.0
76561197970835772,,,,742430.0
76561198055530804,,,,629610.0
RebellionRob,,,,729170.0
76561198087054988,,,,710540.0
76561198018399888,,,,613800.0
76561198073232239,,,,692090.0
Xxis_11,,,,730120.0
mazthorn,,,,738680.0
76561198047268952,,,,721890.0
76561197970948419,,,,586270.0
76561198054598309,,,,586280.0
76561198063648921,,,,731770.0
Tacos4Lyfe,,,,730030.0
76561198089659262,,,,591985.0
76561198046366581,,,,662330.0
76561198031216575,,,,726020.0
RED_STAR,,,,728930.0
red-acted,,,,721720.0
76561197994830976,,,,717670.0
redback701,,,,740050.0
redcommie,,,,744930.0
reddayesocks,,,,735330.0
GangrapeGoodnight,,,,582160.0
76561198036817186,,,,731790.0
76561198018919551,,,,371140.0
CSDFawe,,,,741320.0
76561198036311617,,,,727860.0
Redkaner,,,,660860.0
redlei,,,,732090.0
pajelder,,,,736610.0
76561198053869543,,,,744310.0
RedNifty,,,,692050.0
76561198053874424,,,,627450.0
76561198051835468,,,,607890.0
76561198076835892,,,,720250.0
76561198039435842,,,,729580.0
kayrom,,,,693950.0
76561198060380895,,,,675990.0
76561198069798488,,,,719010.0
76561198013730163,,,,738380.0
d4v3aus,,,,653380.0
Reffic,,,,721570.0
Mr_Meh_Illuminati,,,,734740.0
ReflexSnipes,,,,739700.0
madmanagold,,,,697910.0
regemony,,,,716260.0
Raegiii,,,,743520.0
156s6a32f15r,,,,566680.0
registeredso,,,,701630.0
matthewalejandro,,,,497800.0
76561198074862825,,,,570540.0
chickenislife,,,,721590.0
76561198114917298,,,,721610.0
76561198057388235,,,,721580.0
Rehv3nge,,,,721640.0
76561198009872793,,,,721600.0
76561198057049076,,,,721630.0
76561198045608733,,,,677330.0
Killyis,,,,740700.0
76561198060461230,,,,721650.0
76561198043112708,,,,726190.0
76561198083632435,,,,734190.0
76561198053799839,,,,735880.0
76561198078918156,,,,683010.0
1234567810132,,,,735960.0
76561198061576807,,,,736000.0
76561198078305836,,,,702540.0
mikanpar,,,,735900.0
remyau,,,,734960.0
DayneStar,,,,716070.0
76561198043461652,,,,735000.0
76561198066254974,,,,630070.0
76561198052519606,,,,723890.0
rengi_,,,,737990.0
76561197995285128,,,,723460.0
76561198028403692,,,,742150.0
godisblessingme,,,,735950.0
76561198058236146,,,,735970.0
reprimere,,,,700620.0
motrellik,,,,713630.0
Repukeable,,,,705830.0
rerety2,,,,707920.0
76561198037792804,,,,502780.0
commanderj13,,,,652190.0
resinlipbongface,,,,566380.0
using_a_controller,,,,645690.0
76561198071677638,,,,735370.0
blaKcat,,,,592472.0
raccoonsunite,,,,592473.0
Izanagi_No_Okami_Nyan,,,,592471.0
76561198066693819,,,,565353.0
Kingretroofswagland,,,,592470.0
ANUSLUBE,,,,741730.0
76561198027488037,,,,592474.0
aCutieNamedRiamz,,,,732840.0
76561198073428229,,,,712730.0
Revilo_,,,,734810.0
X03-Suits,,,,580660.0
76561198092429638,,,,722070.0
AKingy,,,,683510.0
76561198048741857,,,,719270.0
kissmytaco,,,,721420.0
revolu7ion,,,,733490.0
RevolutionTheFox,,,,741180.0
76561198068279672,,,,742780.0
76561198038767471,,,,695870.0
76561198054576015,,,,742810.0
ThePhantomoftheDamned,,,,730180.0
76561198002573036,,,,630310.0
76561198069696221,,,,695260.0
76561198007952765,,,,740020.0
76561198009990123,,,,726120.0
76561198111860344,,,,625980.0
SirTrollbuscus,,,,711860.0
76561198034319577,,,,731020.0
76561198079569159,,,,673430.0
76561198030536259,,,,738790.0
mickyb,,,,705950.0
76561198069910440,,,,668220.0
TXVExterminator,,,,729930.0
76561198008502090,,,,729360.0
ryryguy,,,,701290.0
76561198066124823,,,,695220.0
RhysThePenguin,,,,731870.0
Rhysy2706,,,,717330.0
Rhyzak,,,,711110.0
BlackReaperHei,,,,698050.0
powerjester7,,,,727730.0
76561198066706194,,,,724600.0
76561198046324554,,,,591920.0
76561198078210923,,,,703920.0
76561197966970006,,,,741020.0
BruceLamb,,,,731580.0
nrice1986,,,,617590.0
rich_,,,,724130.0
RikardCS,,,,734230.0
TheRichRussianBoy,,,,701710.0
Bigstrongdaddymanxoxo,,,,646900.0
richyyS,,,,619120.0
RickHasThreeDicks,,,,741660.0
76561198098039823,,,,703620.0
76561198007037255,,,,728420.0
76561198035235274,,,,331870.0
76561198057463811,,,,673400.0
76561198064675833,,,,725490.0
hobo_joe,,,,602480.0
thejuantheonly,,,,696470.0
76561197982390027,,,,721380.0
76561198085227281,,,,734120.0
76561198029192025,,,,732080.0
ri3Llife,,,,721090.0
r1f_r4f,,,,588080.0
76561198065354440,,,,732100.0
76561198058904641,,,,598820.0
RileStar07,,,,646150.0
riletyface,,,,691450.0
76561198052184284,,,,658990.0
76561198176091874,,,,723210.0
76561198079220344,,,,728460.0
riley_who,,,,728461.0
76561197994075121,,,,728462.0
rilmer,,,,625820.0
torektornottorekt,,,,728463.0
76561198045353143,,,,583060.0
amagamissisbest,,,,718710.0
76561198037571614,,,,732410.0
76561198010255595,,,,415170.0
76561198059862761,,,,739620.0
whythefuckdoiloveclorox,,,,727220.0
76561198075539885,,,,591984.0
Mr_Burns,,,,715550.0
risenn4,,,,727320.0
76561198098163147,,,,661830.0
Rivason,,,,738870.0
Rivenscry,,,,726520.0
76561198049427243,,,,658160.0
RaveSyphon,,,,650690.0
rivvered,,,,727590.0
sponseredbypornhub_,,,,672680.0
76561198060764817,,,,703270.0
adamsucksdick,,,,725400.0
76561198067315765,,,,717020.0
RMDean,,,,588120.0
76561198061506904,,,,568460.0
76561198071183031,,,,545830.0
ferous,,,,732280.0
76561198047418969,,,,695250.0
76561198085668153,,,,740950.0
waderussell4,,,,703540.0
76561198058382129,,,,727800.0
roastchickie,,,,741090.0
76561198004743305,,,,738940.0
76561198031839779,,,,729190.0
Robert5292,,,,717720.0
robquit,,,,730930.0
costa223,,,,676340.0
76561198068576258,,,,711390.0
76561198061790693,,,,721950.0
RobBobLeCornCob,,,,730850.0
76561197990593638,,,,739460.0
76561198043322904,,,,724570.0
robenspannari,,,,695600.0
marcelolele,,,,727200.0
76561198073338176,,,,736080.0
scrubzee,,,,722050.0
76561198025614320,,,,699830.0
76561198071544311,,,,736140.0
the_robochimp,,,,722910.0
roboface36,,,,737080.0
76561198061883476,,,,664510.0
robotb9,,,,722670.0
76561198034630785,,,,737130.0
76561198096137714,,,,716240.0
watahead,,,,720330.0
76561198093554883,,,,576614.0
76561198096143619,,,,713370.0
rockjond,,,,737920.0
76561198045431856,,,,720600.0
76561198044655422,,,,736750.0
76561198087589643,,,,714170.0
76561197976108026,,,,573680.0
darakrys,,,,693670.0
76561198103065513,,,,725410.0
roodrigitho1,,,,717490.0
76561198046538902,,,,652000.0
sellgamerr,,,,693030.0
76561198025266324,,,,636690.0
snakeapple,,,,722090.0
76561197991092571,,,,731850.0
mrjaksauce,,,,619800.0
76561198061040271,,,,502480.0
TheFatScout,,,,722080.0
76561198117322347,,,,708800.0
roguelette,,,,721711.0
76561198042148866,,,,721710.0
76561198095937802,,,,736100.0
76561198086316431,,,,574962.0
76561198047637220,,,,718040.0
rokudoan,,,,556780.0
RolaRoll,,,,680760.0
Mutantotter,,,,731080.0
roman90009,,,,710880.0
76561198091491495,,,,729960.0
76561197970030775,,,,713070.0
romro,,,,600230.0
76561198068105663,,,,720640.0
76561198077517025,,,,606080.0
76561198238602198,,,,723750.0
rompompastomp,,,,613470.0
Nadarrus,,,,675870.0
76561198049656581,,,,729570.0
76561198051672637,,,,704300.0
76561198080397753,,,,737350.0
teethy,,,,728302.0
76561198071251214,,,,738140.0
76561198055903664,,,,729230.0
rookabevan,,,,738110.0
76561198087310986,,,,700570.0
76561198144437057,,,,738240.0
76561198068007734,,,,700270.0
suchrex,,,,591986.0
rjf1112,,,,731750.0
76561197999401005,,,,726230.0
76561198103826149,,,,645401.0
23jesus23,,,,610840.0
76561198081788912,,,,596520.0
76561198056728872,,,,722990.0
rosden,,,,727110.0
luaenrike,,,,647530.0
Roseonfire,,,,701580.0
Rospat,,,,630010.0
76561198049955631,,,,562370.0
76561198075100663,,,,718680.0
76561198052919601,,,,663250.0
76561198066844543,,,,500212.0
rowjack1993,,,,378410.0
76561198114410433,,,,726580.0
only2dgirls,,,,732460.0
76561198086897274,,,,643671.0
76561198063928034,,,,609822.0
76561198075257922,,,,723510.0
76561198074927034,,,,614580.0
76561198094228343,,,,715190.0
gempal,,,,720480.0
76561198079493299,,,,722310.0
royalnoob96,,,,723650.0
76561198064476584,,,,722870.0
76561198068207014,,,,715990.0
76561198030215915,,,,727030.0
RPLSkelliman,,,,725170.0
76561198038449377,,,,727280.0
rrgghh,,,,714760.0
rsxzeath,,,,610180.0
76561198053175281,,,,715310.0
Rubbercube,,,,705930.0
Rubbix,,,,641910.0
76561198080457018,,,,733810.0
kokobrainz,,,,722680.0
nacumegamer1,,,,732500.0
76561198080328317,,,,702310.0
ZamielRubik,,,,650440.0
76561198007056661,,,,716890.0
FFRAWR,,,,726320.0
poopinya,,,,674440.0
76561198091126167,,,,728700.0
76561198058899797,,,,622370.0
76561198002813990,,,,683270.0
76561198043881449,,,,578720.0
L4dm-gf_,,,,736320.0
76561198078828166,,,,712420.0
ak_opt1,,,,708710.0
rulthariuz,,,,695380.0
RummyBum,,,,659630.0
76561198060278637,,,,699150.0
76561197991112320,,,,676430.0
76561198002170343,,,,526140.0
Runir,,,,626010.0
76561198070677788,,,,721147.0
russelmao,,,,721149.0
thebrotherwhoatethecheese,,,,721148.0
DatMelon,,,,734220.0
pyros_blaze,,,,695580.0
76561198038863639,,,,734030.0
76561198059360370,,,,628170.0
76561198039832932,,,,628050.0
Rusty2026,,,,628120.0
Rusty_potato,,,,661920.0
xruuku,,,,600000.0
ruxton,,,,342190.0
Ruzzbug,,,,664430.0
76561198032587130,,,,291550.0
richiboy3,,,,591680.0
rx8geek,,,,706060.0
76561198101190270,,,,706080.0
tiny_nic,,,,706070.0
ryanchuabacon,,,,709172.0
76561198050731371,,,,699480.0
76561198074841799,,,,717540.0
76561198087556976,,,,643970.0
76561198050626210,,,,457590.0
76561198071421016,,,,685450.0
76561198057728382,,,,727820.0
rryder,,,,721101.0
76561198023904825,,,,721105.0
ryousei,,,,721104.0
76561198051342267,,,,552440.0
tysnath,,,,605770.0
Rysterr,,,,721106.0
OneEyedWolf,,,,721108.0
76561198006230301,,,,556260.0
SgtCwispy,,,,716200.0
thefailgrenade,,,,637757.0
w46540,,,,637758.0
Riz1337,,,,637759.0
V6Vice,,,,564793.0
SpookySpazo,,,,564794.0
76561198046917085,,,,488790.0
plsgoaway,,,,698910.0
76561197992791551,,,,730770.0
76561198088107620,,,,637760.0
sgp_solarglow,,,,719380.0
76561198075028627,,,,575890.0
76561198033828201,,,,688248.0
FuckingWallNuts,,,,708930.0
s3nts,,,,688249.0
s3v3nth_h3ll,,,,688250.0
andresmidas,,,,688251.0
76561198076541382,,,,688252.0
frompanem,,,,688253.0
76561198029591433,,,,688255.0
76561198025231200,,,,688256.0
Sadient,,,,688257.0
76561198108415635,,,,688254.0
EPICTIME,,,,675351.0
Saephin,,,,718320.0
K-R-U,,,,722881.0
xdangerouscereallyx,,,,724060.0
76561198066151913,,,,556920.0
76561198078060145,,,,410830.0
76561198095296171,,,,736330.0
76561198070572729,,,,733110.0
76561198043867688,,,,684770.0
SaikoKira,,,,725640.0
TM87KEK,,,,512160.0
sain1000,,,,717780.0
76561198067449213,,,,722730.0
76561198131938966,,,,726070.0
Saint_J,,,,691640.0
76561198009043226,,,,704510.0
BokuNoSekai,,,,723280.0
76561198085660316,,,,678800.0
76561198085013416,,,,710820.0
76561198075020222,,,,700830.0
VespDaSnowLeopard,,,,685760.0
salmonaus,,,,717060.0
Its-Lisbeth,,,,708120.0
AnthTheDoctor,,,,717000.0
76561198068611196,,,,660340.0
76561198063881591,,,,717190.0
Prismatia,,,,724510.0
sj1121,,,,718980.0
76561198033982500,,,,717820.0
76561198053797691,,,,692680.0
cowboyt,,,,703480.0
saltYplayZ,,,,721940.0
SpazNZ,,,,719740.0
76561198062110429,,,,673920.0
76561198068225657,,,,715070.0
76561198093164941,,,,493900.0
76561198190566845,,,,723790.0
76561198027520903,,,,723960.0
salvasian,,,,724840.0
76561198024395890,,,,677700.0
Sammyb123,,,,697930.0
SambaWarKiddo,,,,659600.0
76561198065336779,,,,657020.0
76561198092545927,,,,569720.0
Sick_Sim,,,,626491.0
Dragon-NiNjA-Hero,,,,664560.0
76561198089509654,,,,699470.0
samemint,,,,462940.0
76561198065070743,,,,704310.0
76561198140481599,,,,549940.0
76561198077515758,,,,716170.0
SamorM,,,,699100.0
76561198040904583,,,,690710.0
keamy911,,,,700560.0
76561198087854030,,,,706400.0
76561198015397224,,,,715010.0
lolsif666,,,,567690.0
76561198067766676,,,,724030.0
76561198078808929,,,,700320.0
76561198046563007,,,,664320.0
76561198069409336,,,,719100.0
76561198049741619,,,,710790.0
76561198107130734,,,,700170.0
76561198029850904,,,,660220.0
ritzhi,,,,462088.0
76561198071274178,,,,406074.0
sanaret,,,,732760.0
SandvichMan,,,,433530.0
Armedxxp,,,,681340.0
76561197994361638,,,,723130.0
gjgfuj,,,,708920.0
76561198096024059,,,,724340.0
76561198071295899,,,,684230.0
Nornauts,,,,654176.0
76561198068269590,,,,592815.0
76561198080573263,,,,668490.0
76561198042253256,,,,636460.0
76561198098584474,,,,609826.0
TheSanicTheHedgehog,,,,643670.0
76561198298830010,,,,683630.0
sanmick,,,,689630.0
Mr_samurai_man,,,,658630.0
76561198067277911,,,,719550.0
Sansomar,,,,656320.0
76561198081934209,,,,706210.0
SantaClaw,,,,729540.0
76561198059987084,,,,719330.0
heyitissantooo,,,,457650.0
flamelight,,,,730530.0
211011374,,,,730480.0
76561198067943684,,,,730500.0
battlefrog,,,,726700.0
76561198101378692,,,,729760.0
tetrisfan7001,,,,702270.0
stksam,,,,730350.0
Kyuok,,,,723700.0
76561198073838458,,,,695650.0
Christopherbikie,,,,634150.0
76561198076078380,,,,724460.0
splitdip,,,,717380.0
76561198068452728,,,,700490.0
p893629682,,,,728980.0
76561198053970171,,,,722940.0
76561198016023586,,,,698260.0
76561198068204503,,,,722240.0
pigmysaladpie,,,,562398.0
Notasbadashitler,,,,376944.0
-SatansLittleHelper-,,,,709140.0
Captain_Sparkey53,,,,668510.0
satanseverence,,,,508200.0
76561198015960011,,,,673730.0
76561198056772858,,,,696060.0
ColeGoddamnPhelps,,,,601430.0
76561198084873956,,,,660160.0
76561198046726002,,,,730340.0
killjoy149,,,,686680.0
76561198063430726,,,,644800.0
76561198084878187,,,,699680.0
76561198034223204,,,,726400.0
76561198090446169,,,,715840.0
Soracaz,,,,714910.0
76561198058631724,,,,725420.0
Lolsausages,,,,731540.0
savvy1909,,,,729130.0
saviscool,,,,722010.0
11567jj,,,,732200.0
theflamenite29,,,,505220.0
the-savarin,,,,447400.0
76561198076437832,,,,714270.0
mantahawk,,,,663380.0
76561198068439013,,,,716150.0
76561198092290239,,,,723770.0
regester,,,,677650.0
76561198059551935,,,,714050.0
76561198080917966,,,,710640.0
76561198095923468,,,,718910.0
sbeghen,,,,686500.0
76561197974893762,,,,731220.0
sonyghazi,,,,711760.0
76561198091613577,,,,570050.0
scalex9,,,,715430.0
76561197989758447,,,,718660.0
scarcityy,,,,730070.0
76561198016487628,,,,714350.0
76561198079990786,,,,661490.0
lordsmegma,,,,721350.0
DoctorCryies,,,,675290.0
clinkz12,,,,675280.0
33334scat,,,,714280.0
76561198043438713,,,,731780.0
Frejello,,,,732170.0
EMINIT,,,,716600.0
76561198081059406,,,,719370.0
pib7788,,,,673940.0
gabrielschmid,,,,722220.0
76561198098679060,,,,657470.0
76561198134709192,,,,692530.0
schrambo,,,,718840.0
76561197969365732,,,,722020.0
thesynna,,,,583860.0
76561198067518536,,,,656090.0
Schweeetz,,,,716130.0
Sciyaps,,,,718090.0
76561198079148803,,,,703050.0
76561198100789425,,,,656880.0
GentleScout,,,,582560.0
scoot88,,,,687900.0
scootypuffsr,,,,485390.0
ScorchingShadow,,,,623170.0
76561198098057738,,,,722340.0
76561198038659925,,,,719130.0
scorpo,,,,715370.0
Mig-21pls,,,,704660.0
76561198063823886,,,,520370.0
AussieBlades,,,,666840.0
