,item_id,sentiment_analysis
5791,234390,1
5792,204450,1
5793,15620,1
5794,17470,0
5795,105600,2
5796,440,0
5797,252950,2
5798,207140,1
5799,201790,1
5800,225540,2
5801,248860,1
5802,730,1
5803,346110,2
5804,263280,2
5805,570,1
5806,265930,2
5807,210770,1
5808,9420,2
5809,8190,0
5810,434570,0
5811,273350,2
5812,55150,2
5813,20900,2
5814,313740,0
5815,730,1
5816,20920,2
5817,346110,0
5818,271590,1
5819,417860,1
5820,206210,1
5821,218230,2
5822,49520,2
5823,235600,2
5824,208090,0
5825,218620,2
5826,374300,2
5827,384021,2
5828,384020,2
5829,374301,2
5830,204360,1
5831,401650,2
5832,319510,0
5833,210970,2
5834,570,2
5835,211820,2
5836,550,2
5837,261820,0
5838,250580,2
5839,210770,2
5840,244850,1
5841,17390,2
5842,16710,2
5843,235250,0
5844,230050,2
5845,330830,2
5846,368340,2
5847,247080,1
5848,391540,2
5849,321360,2
5850,274940,2
5851,4000,2
5852,215470,2
5853,219092,2
5854,319630,2
5855,317250,0
5856,261570,1
5857,282140,1
5858,105600,0
5859,244850,1
5860,570,2
5861,219640,1
5862,449040,2
5863,48000,1
5864,49520,1
5865,730,2
5866,218620,1
5867,440,2
5868,377160,2
5869,243870,2
5870,262060,1
5871,374570,2
5872,346110,0
5873,359550,0
5874,207610,1
5875,440,1
5876,218620,1
5877,349650,0
5878,1250,2
5879,440,1
5880,413150,2
5881,305620,1
5882,265630,1
5883,104900,1
5884,301520,1
5885,359050,2
5886,379720,1
5887,201480,1
5888,17470,1
5889,91310,0
5890,252490,1
5891,236430,1
5892,335300,2
5893,407530,2
5894,440,2
5895,346110,2
5896,244850,2
5897,301520,2
5898,271290,0
5899,290340,1
5900,301520,2
5901,290770,1
5902,213670,2
5903,4000,1
5904,204360,1
5905,107410,2
5906,8190,0
5907,17460,1
5908,261030,2
5909,208200,2
5910,17510,2
5911,200710,0
5912,250320,2
5913,265930,1
5914,220240,1
5915,440,2
5916,219740,0
5917,4000,1
5918,49520,2
5919,232890,1
5920,327640,2
5921,277460,2
5922,218230,2
5923,570,1
5924,512340,1
5925,379720,0
5926,440,2
5927,201810,0
5928,268500,2
5929,12360,2
5930,285900,2
5931,49600,1
5932,72850,1
5933,236090,2
5934,212680,2
5935,212480,1
5936,207140,2
5937,230410,0
5938,204360,1
5939,440,2
5940,48700,2
5941,730,1
5942,218620,0
5943,377160,1
5944,261640,2
5945,620,1
5946,219890,0
5947,105600,2
5948,107410,1
5949,301520,2
5950,10180,2
5951,291210,1
5952,208090,1
5953,413150,1
5954,201790,1
5955,233470,2
5956,730,0
5957,363970,1
5958,105600,2
5959,207610,1
5960,250620,1
5961,40800,2
5962,440,2
5963,252490,2
5964,32440,2
5965,99900,1
5966,287700,0
5967,22380,1
5968,268050,1
5969,209650,1
5970,289650,1
5971,570,2
5972,359550,1
5973,440,2
5974,237930,2
5975,8930,2
5976,239820,2
5977,207140,1
5978,218620,2
5979,259080,2
5980,72850,2
5981,105600,1
5982,304930,1
5983,282070,1
5984,50300,1
5985,236850,2
5986,222750,0
5987,242860,2
5988,245470,1
5989,212680,2
5990,250900,2
5991,8930,2
5992,105600,2
5993,222880,2
5994,207170,0
5995,323370,2
5996,248390,0
5997,57690,1
5998,205950,1
5999,262900,1
6000,282900,2
6001,105700,0
6002,730,1
6003,298110,2
6004,359550,1
6005,206210,2
6006,440,1
6007,213650,0
6008,397340,1
6009,338170,1
6010,391460,0
6011,99900,1
6012,449140,2
6013,218620,2
6014,107410,2
6015,218620,2
6016,264710,1
6017,1250,0
6018,730,1
6019,346110,2
6020,224260,0
6021,287700,2
6022,570,2
6023,440,1
6024,730,1
6025,10680,1
6026,204360,2
6027,240,2
6028,40800,1
6029,440,1
6030,440,1
6031,261180,2
6032,440,1
6033,8930,1
6034,212680,2
6035,252950,1
6036,107410,1
6037,221100,1
6038,268500,1
6039,292030,1
6040,319630,1
6041,378649,2
6042,218230,0
6043,221100,1
6044,242760,2
6045,206440,1
6046,390670,1
6047,242860,2
6048,359550,2
6049,49520,2
6050,222880,2
6051,275670,2
6052,243870,0
6053,92800,1
6054,270850,2
6055,730,1
6056,259080,1
6057,440,0
6058,377160,0
6059,22380,1
6060,219890,2
6061,218620,1
6062,72850,2
6063,227940,2
6064,22600,2
6065,40800,0
6066,207140,2
6067,4000,1
6068,367570,2
6069,227260,1
6070,244850,2
6071,440,2
6072,304930,1
6073,4000,1
6074,730,2
6075,292030,1
6076,377160,1
6077,218620,1
6078,72850,0
6079,241930,2
6080,105600,2
6081,22380,0
6082,4000,0
6083,270880,1
6084,440,1
6085,333930,2
6086,346900,1
6087,262410,1
6088,620,1
6089,550,2
6090,22380,1
6091,304930,2
6092,730,2
6093,55100,0
6094,306130,2
6095,208090,0
6096,206500,2
6097,236390,2
6098,389570,2
6099,449140,2
6100,246280,1
6101,211820,1
6102,4000,1
6103,440,0
6104,1840,0
6105,105600,1
6106,113400,1
6107,292030,2
6108,22370,2
6109,232090,2
6110,211820,0
6111,50620,2
6112,440,0
6113,230410,1
6114,315640,0
6115,550,2
6116,35450,2
6117,41740,2
6118,105600,2
6119,4000,0
6120,321830,1
6121,291550,1
6122,299360,0
6123,2400,0
6124,440,2
6125,550,2
6126,440,2
6127,730,2
6128,376870,1
6129,4000,1
6130,285920,2
6131,345580,0
6132,291480,1
6133,301520,1
6134,47800,2
6135,48700,2
6136,221100,1
6137,730,2
6138,730,0
6139,394360,0
6140,304930,2
6141,322330,2
6142,227940,1
6143,32370,0
6144,6060,1
6145,265930,2
6146,257710,2
6147,440,2
6148,4000,0
6149,304930,1
6150,265630,2
6151,343330,1
6152,294160,1
6153,301460,2
6154,17480,1
6155,440,1
6156,219740,1
6157,330570,1
6158,22380,2
6159,220240,2
6160,70,1
6161,251570,0
6162,313740,0
6163,220,0
6164,247000,1
6165,730,0
6166,570,1
6167,381210,1
6168,24240,2
6169,730,1
6170,570,1
6171,440,2
6172,252490,1
6173,466910,0
6174,375220,1
6175,22380,2
6176,250600,2
6177,220240,2
6178,320340,0
6179,273770,0
6180,262060,0
6181,264710,2
6182,17500,2
6183,252490,2
6184,282070,0
6185,305620,1
6186,206190,2
6187,224260,2
6188,440,0
6189,377160,2
6190,214830,0
6191,304930,0
6192,226700,1
6193,263760,1
6194,440,2
6195,730,2
6196,91310,0
6197,200210,2
6198,4000,2
6199,49520,1
6200,491130,2
6201,346900,2
6202,49520,2
6203,247730,2
6204,212680,2
6205,252490,1
6206,292140,0
6207,301520,1
6208,269210,2
6209,230410,2
6210,47780,0
6211,427520,1
6212,440,2
6213,265630,1
6214,440,2
6215,264380,2
6216,200710,2
6217,221100,2
6218,730,2
6219,295110,0
6220,33930,2
6221,222900,0
6222,218230,2
6223,252490,2
6224,34330,2
6225,244850,1
6226,412400,2
6227,265930,2
6228,570,2
6229,1250,2
6230,218620,2
6231,346010,2
6232,333930,1
6233,295110,1
6234,20500,0
6235,220200,1
6236,327890,1
6237,24240,1
6238,730,2
6239,221100,1
6240,41070,2
6241,230410,2
6242,346110,0
6243,218620,1
6244,730,2
6245,393380,1
6246,236870,1
6247,221100,1
6248,4000,2
6249,225840,0
6250,236110,2
6251,391460,2
6252,288470,1
6253,26800,0
6254,395180,2
6255,730,1
6256,40800,2
6257,440,1
6258,730,2
6259,360940,1
6260,440,2
6261,301520,2
6262,91330,2
6263,393380,2
6264,65790,1
6265,232430,2
6266,319630,2
6267,4000,2
6268,440,2
6269,49520,1
6270,259080,1
6271,220,2
6272,550,2
6273,218620,2
6274,252950,2
6275,570,0
6276,311210,1
6277,323370,2
6278,105600,1
6279,306130,2
6280,242680,1
6281,232050,1
6282,226860,1
6283,281990,2
6284,235540,2
6285,203350,1
6286,211420,2
6287,350970,1
6288,397430,2
6289,274270,2
6290,242860,2
6291,730,2
6292,218620,1
6293,364360,2
6294,221100,2
6295,207140,2
6296,48700,2
6297,4000,2
6298,49520,0
6299,24200,1
6300,42700,2
6301,104900,1
6302,109600,0
6303,730,2
6304,346900,2
6305,440,2
6306,200210,2
6307,12120,1
6308,367500,2
6309,200210,2
6310,35450,2
6311,730,2
6312,412880,1
6313,236390,0
6314,301520,2
6315,440,0
6316,730,2
6317,48190,1
6318,233720,1
6319,286080,1
6320,301480,1
6321,346110,2
6322,242920,2
6323,8930,0
6324,570,0
6325,730,1
6326,440,2
6327,4000,1
6328,201810,2
6329,319630,2
6330,107100,1
6331,8930,2
6332,391540,1
6333,490650,1
6334,218620,2
6335,238960,1
6336,307290,1
6337,218230,0
6338,440,2
6339,242760,2
6340,359320,1
6341,209080,2
6342,17500,1
6343,570,2
6344,730,2
6345,92000,0
6346,248820,0
6347,211820,2
6348,261920,1
6349,383080,2
6350,10180,2
6351,339800,2
6352,252950,2
6353,346110,1
6354,301520,2
6355,207080,1
6356,65800,2
6357,570,2
6358,730,2
6359,438680,2
6360,221100,2
6361,227940,1
6362,265930,2
6363,282070,1
6364,222880,1
6365,35450,1
6366,355840,1
6367,224260,1
6368,98600,0
6369,4000,2
6370,252490,2
6371,222880,2
6372,304930,2
6373,24010,2
6374,24740,1
6375,730,1
6376,109400,2
6377,440,0
6378,281370,1
6379,730,1
6380,48000,0
6381,208090,1
6382,291550,2
6383,265550,2
6384,22380,2
6385,377160,2
6386,397340,2
6387,320300,1
6388,346110,1
6389,730,2
6390,333930,1
6391,730,0
6392,440,1
6393,232090,2
6394,218620,1
6395,391540,0
6396,227300,0
6397,22380,0
6398,206500,2
6399,65980,1
6400,227180,2
6401,104700,2
6402,440,2
6403,344760,2
6404,304930,2
6405,440,1
6406,620,2
6407,620,2
6408,304930,0
6409,203770,1
6410,236390,2
6411,211820,1
6412,730,2
6413,3920,0
6414,397430,1
6415,730,2
6416,4000,0
6417,218620,2
6418,225540,2
6419,417860,2
6420,730,1
6421,313120,2
6422,301520,1
6423,730,2
6424,440,2
6425,242860,1
6426,204300,2
6427,250600,1
6428,440,2
6429,218620,1
6430,304930,2
6431,363970,0
6432,286160,2
6433,240,2
6434,273110,1
6435,730,0
6436,304030,1
6437,1250,2
6438,252490,0
6439,8190,2
6440,224260,0
6441,4000,2
6442,440,2
6443,298240,1
6444,236110,1
6445,251670,1
6446,113400,1
6447,252490,0
6448,218620,2
6449,222880,1
6450,304930,2
6451,271290,1
6452,273350,2
6453,251570,0
6454,393010,0
6455,4000,2
6456,203830,2
6457,237630,2
6458,57640,2
6459,200510,2
6460,297590,1
6461,238460,2
6462,570,1
6463,301520,1
6464,211820,2
6465,274190,1
6466,346110,1
6467,730,2
6468,227940,2
6469,4000,1
6470,239660,2
6471,275850,0
6472,230410,2
6473,365590,1
6474,1250,0
6475,304930,2
6476,209870,1
6477,301520,1
6478,206500,1
6479,333930,0
6480,491130,1
6481,730,2
6482,330830,1
6483,396260,2
6484,214510,1
6485,234490,2
6486,109600,1
6487,321840,2
6488,206420,2
6489,301520,1
6490,417990,2
6491,220200,2
6492,252950,1
6493,304930,2
6494,242760,0
6495,224260,1
6496,10180,2
6497,252490,1
6498,730,0
6499,295110,2
6500,312210,1
6501,218620,1
6502,265550,1
6503,281610,2
6504,242920,1
6505,400,1
6506,397430,2
6507,346110,1
6508,225840,1
6509,244850,1
6510,394870,2
6511,301520,2
6512,440,1
6513,730,0
6514,311210,1
6515,333930,1
6516,271590,0
6517,225540,2
6518,270550,2
6519,730,0
6520,48700,2
6521,218620,0
6522,15700,2
6523,386360,0
6524,323850,2
6525,304050,0
6526,227940,1
6527,440,2
6528,264710,2
6529,238460,1
6530,204360,1
6531,730,1
6532,209870,0
6533,4000,1
6534,460120,1
6535,219740,2
6536,386360,1
6537,17410,2
6538,230410,2
6539,550,2
6540,211820,2
6541,327410,2
6542,333600,2
6543,206440,2
6544,394230,0
6545,206420,1
6546,211420,2
6547,107100,2
6548,242760,0
6549,12210,1
6550,272510,2
6551,204360,2
6552,1250,2
6553,224540,1
6554,10090,2
6555,312210,2
6556,377160,2
6557,287390,2
6558,307780,1
6559,4000,2
6560,244930,2
6561,730,1
6562,8930,1
6563,290080,2
6564,570,0
6565,221100,1
6566,322500,0
6567,335300,1
6568,437220,0
6569,318600,1
6570,295110,2
6571,260230,2
6572,275850,1
6573,221640,1
6574,105600,1
6575,359550,1
6576,299030,2
6577,217920,0
6578,223470,2
6579,232090,1
6580,440,2
6581,304050,1
6582,4000,0
6583,22370,2
6584,550,2
6585,223710,1
6586,570,1
6587,440,1
6588,304930,1
6589,1840,2
6590,105600,2
6591,332800,2
6592,319510,2
6593,354140,1
6594,313120,0
6595,219740,0
6596,291550,0
6597,344760,0
6598,245130,1
6599,211420,1
6600,234140,2
6601,250320,1
6602,261030,0
6603,204300,1
6604,224540,2
6605,299360,1
6606,218680,2
6607,238370,2
6608,264710,2
6609,269210,0
6610,239220,2
6611,237870,2
6612,368230,2
6613,433340,1
6614,17410,1
6615,202750,2
6616,4000,2
6617,252490,2
6618,730,2
6619,311210,2
6620,261640,0
6621,1840,1
6622,304930,1
6623,304930,0
6624,730,1
6625,252490,2
6626,440,2
6627,301520,2
6628,51100,1
6629,335330,0
6630,219640,1
6631,220200,1
6632,236390,1
6633,105600,1
6634,70300,2
6635,273350,1
6636,440,1
6637,357650,1
6638,326460,0
6639,244850,1
6640,265630,1
6641,280790,0
6642,346900,1
6643,730,2
6644,570,0
6645,570,2
6646,250900,1
6647,730,0
6648,268420,2
6649,304930,2
6650,39120,2
6651,334230,2
6652,305260,2
6653,105600,2
6654,346110,1
6655,730,1
6656,233630,2
6657,730,2
6658,1250,2
6659,219890,2
6660,391040,2
6661,274190,1
6662,230410,2
6663,4000,2
6664,10090,2
6665,223470,2
6666,219830,2
6667,72850,2
6668,212680,2
6669,233720,2
6670,235580,2
6671,239140,2
6672,239160,1
6673,440,2
6674,12210,0
6675,252490,2
6676,32430,0
6677,346110,2
6678,230410,0
6679,259080,1
6680,250400,1
6681,202090,2
6682,304050,0
6683,227940,0
6684,299360,1
6685,346900,0
6686,730,1
6687,333930,0
6688,208090,0
6689,262120,2
6690,214950,0
6691,232090,0
6692,370240,2
6693,271590,2
6694,221100,0
6695,364360,1
6696,236430,1
6697,268500,1
6698,242760,0
6699,374320,1
6700,252950,2
6701,335300,1
6702,512540,1
6703,72850,1
6704,304050,2
6705,220240,2
6706,570,2
6707,209870,2
6708,244930,2
6709,327890,2
6710,730,2
6711,109400,1
6712,219640,2
6713,275200,0
6714,233450,2
6715,4000,2
6716,218620,2
6717,269290,2
6718,440,2
6719,252490,1
6720,295110,1
6721,377160,1
6722,311210,2
6723,204340,2
6724,730,1
6725,4000,2
6726,234310,1
6727,10680,1
6728,730,2
6729,55230,2
6730,72850,0
6731,377160,1
6732,570,1
6733,374570,2
6734,228180,2
6735,262260,2
6736,252350,2
6737,447500,2
6738,226980,2
6739,7860,1
6740,291480,0
6741,307780,1
6742,337320,2
6743,365590,1
6744,350080,0
6745,550,1
6746,204360,2
6747,550,2
6748,4000,2
6749,72850,0
6750,107410,2
6751,295110,2
6752,252490,1
6753,99900,2
6754,221380,0
6755,383120,2
6756,64000,2
6757,333950,2
6758,270550,2
6759,221100,0
6760,236390,0
6761,49520,2
6762,280790,0
6763,301520,2
6764,252490,0
6765,282800,0
6766,385800,2
6767,291550,1
6768,4920,2
6769,261180,2
6770,42160,1
6771,730,1
6772,304050,2
6773,222880,2
6774,377160,0
6775,304930,1
6776,105600,2
6777,252490,2
6778,730,1
6779,295110,1
6780,351290,1
6781,218620,2
6782,304050,1
6783,359550,1
6784,222900,1
6785,393420,2
6786,49520,2
6787,730,1
6788,4000,1
6789,219640,0
6790,311210,1
6791,295110,2
6792,210770,1
6793,384150,2
6794,356070,2
6795,4000,2
6796,72850,2
6797,104900,2
6798,232810,1
6799,4000,1
6800,252490,2
6801,241260,2
6802,304030,2
6803,105600,2
6804,440,2
6805,24240,2
6806,8930,0
6807,368900,0
6808,570,1
6809,730,1
6810,730,1
6811,226980,2
6812,440,2
6813,237990,2
6814,247080,1
6815,312990,1
6816,246070,1
6817,248820,2
6818,214420,1
6819,265930,1
6820,247730,0
6821,213670,1
6822,219640,1
6823,98200,2
6824,242760,1
6825,55230,1
6826,227700,2
6827,214850,2
6828,440,2
6829,357900,0
6830,317510,1
6831,204180,0
6832,104900,1
6833,265930,0
6834,252490,2
6835,22600,2
6836,8930,2
6837,233720,1
6838,225840,2
6839,99900,2
6840,440,2
6841,363970,2
6842,322170,1
6843,252490,2
6844,302830,1
6845,346110,1
6846,220240,2
6847,281610,2
6848,252950,2
6849,213650,2
6850,204360,2
6851,91800,2
6852,104700,2
6853,65800,1
6854,440,2
6855,730,2
6856,305620,1
6857,209160,0
6858,374320,1
6859,8930,2
6860,236390,1
6861,359550,1
6862,252490,2
6863,34870,1
6864,385770,2
6865,47870,1
6866,264200,0
6867,4000,1
6868,248570,0
6869,416690,2
6870,630,1
6871,322070,1
6872,730,1
6873,440,1
6874,304930,0
6875,8190,0
6876,235600,1
6877,6060,2
6878,440,1
6879,209870,1
6880,9900,1
6881,218620,2
6882,330830,1
6883,34330,2
6884,346110,1
6885,32370,2
6886,42700,2
6887,201870,2
6888,440,2
6889,620,2
6890,311210,1
6891,221100,2
6892,4000,1
6893,341000,2
6894,273350,0
6895,255710,2
6896,271590,2
6897,730,2
6898,466910,2
6899,271290,0
6900,230410,1
6901,8870,1
6902,48720,2
6903,319050,0
6904,343464,1
6905,34330,0
6906,730,1
6907,240,2
6908,39000,0
6909,4000,0
6910,105600,1
6911,391540,1
6912,620,2
6913,333930,2
6914,374320,1
6915,206500,0
6916,730,2
6917,286160,2
6918,63800,1
6919,204360,2
6920,263540,1
6921,304650,1
6922,6000,0
6923,295110,2
6924,274900,2
6925,319510,2
6926,234710,0
6927,250260,2
6928,224260,1
6929,239820,2
6930,6060,2
6931,51100,0
6932,230410,2
6933,211820,1
6934,22380,2
6935,219150,1
6936,500,1
6937,16870,2
6938,221100,1
6939,72850,2
6940,230410,2
6941,200510,2
6942,12500,2
6943,261820,1
6944,405640,2
6945,253710,2
6946,355840,1
6947,440,2
6948,550,0
6949,208090,2
6950,252950,2
6951,730,2
6952,212680,2
6953,55230,2
6954,440,2
6955,440,1
6956,298600,1
6957,247730,2
6958,440,1
6959,219640,1
6960,227680,1
6961,218620,1
6962,226700,2
6963,105450,2
6964,289650,0
6965,289130,1
6966,216150,2
6967,301520,2
6968,221380,2
6969,219830,2
6970,730,0
6971,252490,0
6972,409160,2
6973,218620,1
6974,354290,2
6975,570,1
6976,440,2
6977,1840,2
6978,4000,2
6979,4000,1
6980,220440,2
6981,252950,0
6982,34330,2
6983,385800,2
6984,252490,2
6985,730,1
6986,4570,2
6987,236390,1
6988,440,2
6989,440,2
6990,252490,0
6991,381210,1
6992,319510,1
6993,271590,1
6994,214490,1
6995,376870,0
6996,429570,0
6997,282140,1
6998,239820,0
6999,260230,2
7000,730,1
7001,244450,1
7002,20540,1
7003,231430,1
7004,35450,0
7005,440,1
7006,1250,2
7007,349700,1
7008,200210,0
7009,242860,2
7010,224540,1
7011,298180,0
7012,80,1
7013,238210,0
7014,8870,2
7015,730,1
7016,4000,0
7017,304930,1
7018,227940,1
7019,208090,2
7020,72850,2
7021,233980,2
7022,91310,1
7023,333930,2
7024,730,0
7025,236370,2
7026,440,1
7027,211420,0
7028,281990,2
7029,377160,0
7030,391540,2
7031,292030,2
7032,730,1
7033,248570,1
7034,410670,1
7035,268750,1
7036,377160,2
7037,223390,1
7038,22380,2
7039,234190,1
7040,250900,0
7041,49520,2
7042,22370,2
7043,33230,2
7044,4000,2
7045,48190,0
7046,236390,2
7047,234670,2
7048,105600,2
7049,570,1
7050,231430,0
7051,440,0
7052,204100,2
7053,252490,1
7054,440,2
7055,224260,1
7056,22370,1
7057,333950,2
7058,218620,2
7059,550,2
7060,271590,2
7061,214950,2
7062,440,2
7063,24240,1
7064,233290,1
7065,29800,1
7066,236370,2
7067,47790,1
7068,204240,1
7069,4000,2
7070,730,1
7071,620,2
7072,206420,0
7073,209000,1
7074,265930,2
7075,220,2
7076,105600,2
7077,8870,2
7078,440,2
7079,440,0
7080,254200,0
7081,243870,1
7082,570,1
7083,345520,1
7084,230410,2
7085,236390,0
7086,440,2
7087,208090,0
7088,104900,2
7089,24200,2
7090,301520,1
7091,4000,2
7092,242860,1
7093,301520,1
7094,105600,1
7095,730,1
7096,201810,2
7097,231430,2
7098,274940,2
7099,8930,2
7100,10500,2
7101,233450,0
7102,440,2
7103,485800,2
7104,250400,1
7105,6060,2
7106,423880,0
7107,301520,2
7108,72850,2
7109,332800,1
7110,427270,2
7111,375950,2
7112,323370,2
7113,287700,2
7114,252950,2
7115,319630,2
7116,385770,2
7117,304050,1
7118,211420,2
7119,248820,0
7120,23530,1
7121,440,2
7122,219830,2
7123,240970,2
7124,241600,2
7125,261640,1
7126,212160,1
7127,244850,2
7128,227700,2
7129,107410,2
7130,224580,2
7131,730,2
7132,1250,0
7133,252150,1
7134,317470,2
7135,4000,2
7136,107410,1
7137,221100,2
7138,730,2
7139,271590,1
7140,34900,0
7141,440,1
7142,6000,0
7143,63710,2
7144,304930,2
7145,730,1
7146,4000,2
7147,236390,2
7148,322170,1
7149,304050,2
7150,109600,2
7151,235460,2
7152,206500,1
7153,346170,2
7154,214850,2
7155,291210,0
7156,440,2
7157,209080,2
7158,440,2
7159,730,2
7160,34900,1
7161,218230,1
7162,282800,1
7163,221100,0
7164,224260,1
7165,223750,2
7166,377160,1
7167,225540,2
7168,304930,2
7169,227680,0
7170,242760,2
7171,259080,1
7172,4000,1
7173,730,2
7174,440,1
7175,51100,1
7176,222980,0
7177,4000,2
7178,200260,2
7179,35140,1
7180,220860,1
7181,400,0
7182,218620,1
7183,228380,2
7184,4000,2
7185,105600,1
7186,293540,0
7187,213670,1
7188,234670,2
7189,207230,0
7190,72850,2
7191,214950,1
7192,231430,2
7193,295110,1
7194,282560,2
7195,271590,2
7196,35450,1
7197,377160,1
7198,252950,1
7199,252490,2
7200,333950,1
7201,222880,1
7202,730,2
7203,292030,0
7204,359320,0
7205,209080,0
7206,730,0
7207,34830,0
7208,10680,1
7209,10180,0
7210,34350,1
7211,34030,1
7212,630,1
7213,34670,1
7214,4700,2
7215,4760,2
7216,10500,0
7217,394120,0
7218,316390,2
7219,236110,1
7220,224600,1
7221,280010,0
7222,384150,1
7223,382490,0
7224,730,2
7225,304050,2
7226,218620,2
7227,417860,2
7228,730,0
7229,550,2
7230,570,2
7231,440,1
7232,391540,1
7233,51100,2
7234,17330,2
7235,730,2
7236,208090,2
7237,391460,2
7238,730,0
7239,349700,2
7240,208090,2
7241,730,1
7242,72850,1
7243,12110,1
7244,243470,1
7245,217140,0
7246,440,1
7247,234140,2
7248,473580,2
7249,287700,2
7250,252950,2
7251,407230,2
7252,96100,2
7253,489220,2
7254,504490,2
7255,233450,1
7256,72850,2
7257,55230,2
7258,356670,2
7259,221100,1
7260,349700,1
7261,417860,0
7262,730,2
7263,499100,1
7264,550,1
7265,91900,1
7266,231910,0
7267,130,1
7268,20,2
7269,104600,2
7270,730,2
7271,17530,0
7272,3483,2
7273,304270,2
7274,440,2
7275,730,2
7276,214950,2
7277,24470,1
7278,206190,2
7279,72850,1
7280,8930,2
7281,620,1
7282,233450,2
7283,363970,0
7284,333600,2
7285,385770,2
7286,208090,2
7287,385800,2
7288,345650,2
7289,107100,0
7290,730,1
7291,304050,1
7292,372000,2
7293,427270,0
7294,730,2
7295,440,2
7296,218620,1
7297,202970,2
7298,40800,1
7299,730,1
7300,730,2
7301,301520,2
7302,4000,2
7303,224580,2
7304,9480,1
7305,334230,2
7306,209160,1
7307,346110,1
7308,291480,0
7309,218620,1
7310,282900,2
7311,730,2
7312,440,2
7313,359940,1
7314,730,1
7315,377160,0
7316,221100,1
7317,282350,0
7318,295110,1
7319,221640,1
7320,413150,1
7321,329440,1
7322,17730,0
7323,333980,1
7324,221100,2
7325,108600,2
7326,440,2
7327,218620,1
7328,55230,1
7329,253430,1
7330,4000,1
7331,207140,0
7332,248820,1
7333,306020,1
7334,265630,1
7335,273350,1
7336,730,2
7337,264200,2
7338,300080,1
7339,290790,2
7340,25830,2
7341,304930,0
7342,34330,2
7343,270550,2
7344,405180,2
7345,40970,1
7346,246300,2
7347,32360,2
7348,240,1
7349,440,2
7350,34330,2
7351,312990,2
7352,244450,1
7353,206500,0
7354,263740,2
7355,282070,1
7356,105600,2
7357,730,2
7358,306460,2
7359,292380,2
7360,67370,2
7361,411180,2
7362,730,2
7363,105600,0
7364,48720,1
7365,24960,2
7366,730,1
7367,730,2
7368,225540,1
7369,730,2
7370,218620,1
7371,205100,1
7372,730,1
7373,440,2
7374,4000,2
7375,404090,1
7376,434250,2
7377,234140,0
7378,200510,2
7379,22380,1
7380,730,2
7381,292030,2
7382,330830,2
7383,271590,2
7384,218620,2
7385,730,1
7386,205100,1
7387,440,1
7388,730,1
7389,227300,1
7390,33930,1
7391,48700,2
7392,730,1
7393,218620,1
7394,261180,2
7395,440,1
7396,252490,1
7397,291480,0
7398,440,2
7399,730,1
7400,304930,2
7401,440,1
